Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
162780,What Is Life? with Mind and Matter and Autobiographical Sketches,Erwin Schrödinger,"Schrödinger, Erwin",Roger Penrose,"=""0521427088""","=""9780521427081""",0,4.15,Cambridge University Press,Paperback,184,1992,1944,,2019/01/26,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
36466161,"Dungeon Calamity (The Divine Dungeon, #3)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.41,,Kindle Edition,405,2017,2017,2019/01/23,2019/01/02,,,read,,,,1,,,0,,,,,
2113260,"Shades of Grey (Shades of Grey, #1)",Jasper Fforde,"Fforde, Jasper",,"=""0670019631""","=""9780670019632""",0,4.15,Penguin Group Viking Adult,Hardcover,400,2009,2009,,2019/01/21,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
36234689,Why We Sleep: The New Science of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",5,4.39,Penguin,Kindle Edition,341,2017,2017,2019/01/17,2018/12/23,,,read,,,,1,,,0,,,,,
1852,The Call of the Wild,Jack London,"London, Jack",Avi,"=""0439227143""","=""9780439227148""",5,3.87,Scholastic,Mass Market Paperback,172,2001,1903,2019/01/16,2019/01/15,,,read,,,,1,,,0,,,,,
40718726,Genghis Khan and the Making of the Modern World,Jack Weatherford,"Weatherford, Jack",,"=""""","=""""",5,4.03,Broadway Books,Kindle Edition,352,2005,2004,2019/01/15,2019/01/07,,,read,,,,1,,,0,,,,,
195769,The Way Things Are,Lucretius,"Lucretius, Lucretius","Rolfe Humphries, Burton Feldman, George K. Strodach","=""025320125X""","=""9780253201256""",0,3.98,Indiana University Press,Paperback,265,1968,-55,,2019/01/14,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
34376766,"Blood, Sweat, and Pixels: The Triumphant, Turbulent Stories Behind How Video Games Are Made",Jason Schreier,"Schreier, Jason",,"=""""","=""""",4,4.23,Harper Paperbacks,Kindle Edition,304,2017,2017,2019/01/07,2019/01/03,,,read,,,,1,,,0,,,,,
34219858,North: Finding My Way While Running the Appalachian Trail,Scott Jurek,"Jurek, Scott",Jenny Jurek,"=""0316433799""","=""9780316433792""",5,4.22,"Little, Brown Spark",Hardcover,292,2018,2018,2019/01/03,2018/12/29,,,read,,,,1,,,0,,,,,
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",0,4.05,Knopf,Hardcover,333,2014,2014,,2019/01/02,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
34327194,"Dungeon Madness (The Divine Dungeon, #2)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.36,Amazon Digital Services,Kindle Edition,343,2017,2017,2018/12/29,2018/12/20,,,read,,,,1,,,0,,,,,
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,"Sobel, Dava",Neil Armstrong,"=""0802714625""","=""9780802714626""",4,3.96,Walker Books,Hardcover,192,2005,1995,2018/12/25,2018/12/22,,,read,,,,1,,,0,,,,,
26156469,Never Split the Difference,Chris Voss,"Voss, Chris",Tahl Raz,"=""0062407805""","=""9780062407801""",0,4.40,Harper Business,Hardcover,274,2016,2016,,2018/12/23,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
36672539,Verdensteater: Kartenes historie,Thomas Reinertsen Berg,"Berg, Thomas Reinertsen",,"=""""","=""""",5,3.66,Forlaget Press,Hardcover,352,2017,2017,2018/12/22,2018/12/06,,,read,,,,1,,,0,,,,,
31409135,The Radium Girls: The Dark Story of America's Shining Women,Kate  Moore,"Moore, Kate",,"=""149264935X""","=""9781492649359""",0,4.15,Sourcebooks,Hardcover,479,2017,2017,,2018/12/20,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
41014339,"Endure: Mind, Body, and the Curiously Elastic Limits of Human Performance",Alex  Hutchinson,"Hutchinson, Alex",,"=""""","=""""",5,4.15,"Endure: Mind, Body, and the Curiously Elastic Limits of Human Performance",Kindle Edition,321,2018,2018,2018/12/19,2018/12/13,,,read,,,,1,,,0,,,,,
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",5,4.35,Bloomsbury Publishing,Hardcover,352,2011,2011,2018/12/13,2018/12/06,,,read,,,,1,,,0,,,,,
23453106,A Beautiful Question: Finding Nature's Deep Design,Frank Wilczek,"Wilczek, Frank",,"=""1594205264""","=""9781594205262""",5,3.89,Penguin Press,Hardcover,448,2015,2015,2018/12/06,2018/11/05,,,read,,,,1,,,0,,,,,
32509131,"Dungeon Born (The Divine Dungeon, #1)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.26,Dakota Krout,Kindle Edition,326,2016,2016,2018/12/04,2018/11/28,,,read,,,,1,,,0,,,,,
34814099,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""""","=""""",4,4.12,Harper Voyager,Kindle Edition,569,2017,2017,2018/05/27,2018/03/23,,,read,,,,1,,,0,,,,,
41811131,Brief Answers to the Big Questions,Stephen Hawking,"Hawking, Stephen",,"=""""","=""""",4,4.30,John Murray,Kindle Edition,256,2018,2018,2018/11/04,2018/10/16,,,read,,,,1,,,0,,,,,
10155,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""0812967259""","=""9780812967258""",4,3.93,Modern Library,Paperback,272,2003,1912,2018/11/19,2018/11/14,,,read,,,,1,,,0,,,,,
40708807,"Regicide (The Completionist Chronicles, #2)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.53,Mountaindale Press,Kindle Edition,331,2018,2018,2018/11/28,2018/11/22,,,read,,,,1,,,0,,,,,
38739408,"Ritualist (The Completionist Chronicles, #1)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.36,Mountaindale Press,Kindle Edition,392,2018,2018,2018/11/22,2018/11/21,,,read,,,,1,,,0,,,,,
89230,Augustus: The Life of Rome's First Emperor,Anthony Everitt,"Everitt, Anthony",,"=""1400061288""","=""9781400061280""",5,3.98,Random House,Hardcover,377,2006,2006,,2018/02/04,,,read,,,,1,,,0,,,,,
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,"Stone, Brad",,"=""0316219266""","=""9780316219266""",4,4.14,"Little, Brown and Company",Hardcover,384,2013,2013,,2018/04/10,,,read,,,,1,,,0,,,,,
13651,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",3,4.21,Harper Voyager,Paperback,387,1994,1974,,2018/04/01,,,read,,,,1,,,0,,,,,
16690,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0340837942""","=""9780340837948""",5,4.16,Hodder & Stoughton,Paperback,288,2005,1966,,2018/04/01,,,read,,,,1,,,0,,,,,
38747,Roughing It,Mark Twain,"Twain, Mark",Henry B. Wonham,"=""0743436504""","=""9780743436502""",4,3.89,Pocket Books,Paperback,560,2003,1872,2018/06/18,2018/05/06,,,read,,,,1,,,0,,,,,
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus","Martin Hammond, Albert Wittstock, Diskin Clay","=""0140449337""","=""9780140449334""",5,4.22,Penguin Books,Paperback,303,2006,180,,2018/06/18,,,read,,,,1,,,0,,,,,
33946360,The Genius Plague,David  Walton,"Walton, David",,"=""1633883434""","=""9781633883437""",4,3.74,Pyr,Paperback,384,2017,2017,,2018/08/12,,,read,,,,1,,,0,,,,,
20421960,The Other Side of History : Daily Life in the Ancient World,Robert Garland,"Garland, Robert",,"=""1598038621""","=""9781598038620""",4,4.26,Great Courses Teaching Company,Audio CD,,2010,2010,,2018/11/05,,,read,,,,1,,,0,,,,,
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",3,4.08,Spectrum Literary Agency,ebook,596,2011,1974,,2018/11/14,,,read,,,,1,,,0,,,,,
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,"=""0143131842""","=""9780143131847""",4,3.81,Penguin Classics,Paperback,288,2018,1818,,2018/09/03,,,read,,,,1,,,0,,,,,
29338161,How Great Science Fiction Works,Gary K. Wolfe,"Wolfe, Gary K.",,"=""""","=""""",4,4.13,The Teaching Company,Audible Audio,13,2016,2016,,2018/11/05,,,read,,,,1,,,0,,,,,
41016100,The Coming Storm,Michael   Lewis,"Lewis, Michael",,"=""""","=""""",5,3.82,Audible Studios,Audible Audio,3,2018,2018,,2018/11/14,,,read,,,,1,,,0,,,,,
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",5,4.36,Beacon Press,Paperback,165,2006,1946,,2018/11/05,,,read,,,,1,,,0,,,,,
35049472,On Power,Robert A. Caro,"Caro, Robert A.",,"=""""","=""""",5,3.88,Audible Studios,Audible Audio,,2017,,,2018/11/14,,,read,,,,1,,,0,,,,,
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",5,4.15,Simon & Schuster,Hardcover,600,2017,2017,2018/10/03,2018/10/03,,,read,,,,1,,,0,,,,,
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",5,4.03,Ballantine Books,Kindle Edition,466,2012,1990,,2018/10/18,,,read,,,,1,,,0,,,,,
4922079,"One Second After (After, #1)",William R. Forstchen,"Forstchen, William R.",,"=""0765317583""","=""9780765317582""",5,3.93,Forge Books,Hardcover,352,2009,2009,,2018/11/05,,,read,,,,1,,,0,,,,,
40603634,The House of Broken Angels,Luis Alberto Urrea,"Urrea, Luis Alberto",,"=""""","=""""",4,3.93,"Little, Brown and Company",Kindle Edition,336,2018,2018,,2018/10/29,,,read,,,,1,,,0,,,,,
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",5,4.03,W.W. Norton & Company,Paperback,425,2005,1997,2018/10/29,2013/11/03,,,read,,,,1,,,0,,,,,
40940300,Blue Dreams: The Science and the Story of the Drugs that Changed Our Minds,Lauren Slater,"Slater, Lauren",,"=""""","=""""",5,3.77,"Little, Brown and Company",Kindle Edition,416,2018,2018,2018/11/05,2018/10/29,,,read,,,,1,,,0,,,,,
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",4,4.12,Vintage,Paperback,309,2006,2005,,2018/11/13,,,read,,,,1,,,0,,,,,
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301233""","=""9780062301239""",5,4.22,Ecco,Hardcover,392,2015,2015,,2016/04/28,,,read,,,,1,,,0,,,,,
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",5,4.18,Bantam Books,Paperback,212,1998,1988,,2018/04/10,,,read,,,,1,,,0,,,,,
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Joanna Kilmartin, Steve Cox","=""""","=""""",4,3.99,Harcourt,Paperback,204,2002,1961,,2018/05/06,,,read,,,,1,,,0,,,,,
11570030,"The Last Wish (The Witcher, #0.5)",Andrzej Sapkowski,"Sapkowski, Andrzej",,"=""""","=""""",0,4.13,Gollancz,Kindle Edition,292,2010,1993,,2018/06/12,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",0,4.45,Bantam,Mass Market Paperback,835,2005,1996,,2018/08/21,,,read,,,,1,,,0,,,,,
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",0,4.01,Random House,Paperback,509,2004,2004,,2018/08/21,,,read,,,,1,,,0,,,,,
19045749,The Two Cultures (Canto Classics),C.P. Snow,"Snow, C.P.",Stefan Collini,"=""""","=""9781107389786""",4,3.68,Cambridge University Press,Kindle Edition,196,2012,1959,2015/10/24,2015/10/24,,,read,,,,1,,,0,,,,,
36619831,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""""","=""""",5,4.23,Penguin,Kindle Edition,523,2018,2018,2018/04/10,2018/03/15,,,read,,,,1,,,0,,,,,
2161966,The Black Hole War: My Battle with Stephen Hawking to Make the World Safe for Quantum Mechanics,Leonard Susskind,"Susskind, Leonard",,"=""0316016403""","=""9780316016407""",5,4.11,"Little, Brown and Company",Hardcover,480,2008,2008,2018/04/12,2018/04/10,,,read,,,,1,,,0,,,,,
17306293,"Shift (Shift, #1-3; Silo, #2)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",4,4.12,Broad Reach Publishing,Kindle Edition,570,2013,2013,2018/04/10,2017/12/25,,,read,,,,1,,,0,,,,,
